chip,gene_set_mode,gene_set_id,gene_set_normalized,gene_set_name,go_ontology,root_node,n_probes
hu6800,GO_BP,GO:0044346,GO:0044346,fibroblast apoptotic process,BP,biological_process,2
hu6800,GO_BP,GO:0044351,GO:0044351,macropinocytosis,BP,biological_process,8
hu6800,GO_BP,GO:0044355,GO:0044355,clearance of foreign intracellular DNA,BP,biological_process,1
hu6800,GO_MF,GO:0044378,GO:0044378,"non-sequence-specific DNA binding, bending",MF,molecular_function,3
hu6800,GO_BP,GO:0044381,GO:0044381,glucose import in response to insulin stimulus,BP,biological_process,2
hu6800,GO_BP,GO:0044387,GO:0044387,negative regulation of protein kinase activity by regulation of protein phosphorylation,BP,biological_process,2
hu6800,GO_MF,GO:0044388,GO:0044388,small protein activating enzyme binding,MF,molecular_function,6
hu6800,GO_MF,GO:0044389,GO:0044389,ubiquitin-like protein ligase binding,MF,molecular_function,22
hu6800,GO_MF,GO:0044390,GO:0044390,ubiquitin-like protein conjugating enzyme binding,MF,molecular_function,3
hu6800,GO_BP,GO:0044396,GO:0044396,actin cortical patch organization,BP,biological_process,1
hu6800,GO_BP,GO:0044406,GO:0044406,adhesion of symbiont to host,BP,biological_process,3
hu6800,GO_BP,GO:0044458,GO:0044458,motile cilium assembly,BP,biological_process,8
hu6800,GO_MF,GO:0044508,GO:0044508,glucagon-like peptide 1 receptor activity,MF,molecular_function,1
hu6800,GO_BP,GO:0044524,GO:0044524,protein sulfhydration,BP,biological_process,1
hu6800,GO_BP,GO:0044528,GO:0044528,regulation of mitochondrial mRNA stability,BP,biological_process,1
hu6800,GO_BP,GO:0044539,GO:0044539,long-chain fatty acid import into cell,BP,biological_process,5
hu6800,GO_MF,GO:0044540,GO:0044540,L-cystine L-cysteine-lyase (deaminating),MF,molecular_function,1
hu6800,GO_BP,GO:0044546,GO:0044546,NLRP3 inflammasome complex assembly,BP,biological_process,2
hu6800,GO_MF,GO:0044547,GO:0044547,DNA topoisomerase binding,MF,molecular_function,2
hu6800,GO_MF,GO:0044548,GO:0044548,S100 protein binding,MF,molecular_function,13
hu6800,GO_MF,GO:0044549,GO:0044549,GTP cyclohydrolase binding,MF,molecular_function,1
hu6800,GO_BP,GO:0044557,GO:0044557,relaxation of smooth muscle,BP,biological_process,2
hu6800,GO_BP,GO:0044571,GO:0044571,[2Fe-2S] cluster assembly,BP,biological_process,3
hu6800,GO_BP,GO:0044572,GO:0044572,[4Fe-4S] cluster assembly,BP,biological_process,3
hu6800,GO_MF,GO:0044594,GO:0044594,17-beta-hydroxysteroid dehydrogenase (NAD+) activity,MF,molecular_function,1
hu6800,GO_BP,GO:0044597,GO:0044597,daunorubicin metabolic process,BP,biological_process,5
hu6800,GO_BP,GO:0044598,GO:0044598,doxorubicin metabolic process,BP,biological_process,5
hu6800,GO_BP,GO:0044650,GO:0044650,adhesion of symbiont to host cell,BP,biological_process,1
hu6800,GO_BP,GO:0044721,GO:0044721,"protein import into peroxisome matrix, substrate release",BP,biological_process,4
hu6800,GO_BP,GO:0044725,GO:0044725,chromatin reprogramming in the zygote,BP,biological_process,1
hu6800,GO_MF,GO:0044729,GO:0044729,hemi-methylated DNA-binding,MF,molecular_function,3
hu6800,GO_BP,GO:0044751,GO:0044751,cellular response to human chorionic gonadotropin stimulus,BP,biological_process,2
hu6800,GO_BP,GO:0044752,GO:0044752,response to human chorionic gonadotropin,BP,biological_process,2
hu6800,GO_BP,GO:0044770,GO:0044770,cell cycle phase transition,BP,biological_process,6
hu6800,GO_BP,GO:0044772,GO:0044772,mitotic cell cycle phase transition,BP,biological_process,2
hu6800,GO_BP,GO:0044774,GO:0044774,mitotic DNA integrity checkpoint signaling,BP,biological_process,1
hu6800,GO_BP,GO:0044782,GO:0044782,cilium organization,BP,biological_process,2
hu6800,GO_BP,GO:0044784,GO:0044784,metaphase/anaphase transition of cell cycle,BP,biological_process,1
hu6800,GO_BP,GO:0044788,GO:0044788,modulation by host of viral process,BP,biological_process,4
hu6800,GO_BP,GO:0044790,GO:0044790,negative regulation by host of viral release from host cell,BP,biological_process,9
hu6800,GO_BP,GO:0044793,GO:0044793,negative regulation by host of viral process,BP,biological_process,3
hu6800,GO_BP,GO:0044794,GO:0044794,positive regulation by host of viral process,BP,biological_process,7
hu6800,GO_BP,GO:0044795,GO:0044795,trans-Golgi network to recycling endosome transport,BP,biological_process,1
hu6800,GO_BP,GO:0044818,GO:0044818,mitotic G2/M transition checkpoint,BP,biological_process,9
hu6800,GO_BP,GO:0044819,GO:0044819,mitotic G1/S transition checkpoint signaling,BP,biological_process,1
hu6800,GO_BP,GO:0044827,GO:0044827,modulation by host of viral genome replication,BP,biological_process,1
hu6800,GO_BP,GO:0044828,GO:0044828,negative regulation by host of viral genome replication,BP,biological_process,2
hu6800,GO_BP,GO:0044829,GO:0044829,positive regulation by host of viral genome replication,BP,biological_process,5
hu6800,GO_BP,GO:0044830,GO:0044830,modulation by host of viral RNA genome replication,BP,biological_process,5
hu6800,GO_BP,GO:0044843,GO:0044843,cell cycle G1/S phase transition,BP,biological_process,3
hu6800,GO_BP,GO:0044849,GO:0044849,estrous cycle,BP,biological_process,11
hu6800,GO_BP,GO:0044854,GO:0044854,plasma membrane raft assembly,BP,biological_process,1
hu6800,GO_BP,GO:0044855,GO:0044855,plasma membrane raft distribution,BP,biological_process,1
hu6800,GO_BP,GO:0044857,GO:0044857,plasma membrane raft organization,BP,biological_process,1
hu6800,GO_BP,GO:0044860,GO:0044860,protein localization to plasma membrane raft,BP,biological_process,2
hu6800,GO_BP,GO:0044861,GO:0044861,protein transport into plasma membrane raft,BP,biological_process,1
hu6800,GO_BP,GO:0044871,GO:0044871,negative regulation by host of viral glycoprotein metabolic process,BP,biological_process,3
hu6800,GO_MF,GO:0044877,GO:0044877,protein-containing complex binding,MF,molecular_function,242
hu6800,GO_BP,GO:0045002,GO:0045002,double-strand break repair via single-strand annealing,BP,biological_process,2
hu6800,GO_BP,GO:0045003,GO:0045003,double-strand break repair via synthesis-dependent strand annealing,BP,biological_process,1
hu6800,GO_BP,GO:0045004,GO:0045004,DNA replication proofreading,BP,biological_process,2
hu6800,GO_BP,GO:0045007,GO:0045007,depurination,BP,biological_process,3
hu6800,GO_BP,GO:0045008,GO:0045008,depyrimidination,BP,biological_process,4
hu6800,GO_BP,GO:0045010,GO:0045010,actin nucleation,BP,biological_process,2
hu6800,GO_BP,GO:0045019,GO:0045019,negative regulation of nitric oxide biosynthetic process,BP,biological_process,13
hu6800,GO_BP,GO:0045022,GO:0045022,early endosome to late endosome transport,BP,biological_process,7
hu6800,GO_BP,GO:0045023,GO:0045023,G0 to G1 transition,BP,biological_process,1
hu6800,GO_MF,GO:0045027,GO:0045027,DNA end binding,MF,molecular_function,2
hu6800,GO_MF,GO:0045028,GO:0045028,G protein-coupled purinergic nucleotide receptor activity,MF,molecular_function,6
hu6800,GO_MF,GO:0045029,GO:0045029,G protein-coupled UDP receptor activity,MF,molecular_function,2
hu6800,GO_MF,GO:0045030,GO:0045030,G protein-coupled UTP receptor activity,MF,molecular_function,3
hu6800,GO_MF,GO:0045031,GO:0045031,G protein-coupled ATP receptor activity,MF,molecular_function,1
hu6800,GO_BP,GO:0045040,GO:0045040,protein insertion into mitochondrial outer membrane,BP,biological_process,1
hu6800,GO_BP,GO:0045041,GO:0045041,protein import into mitochondrial intermembrane space,BP,biological_process,1
hu6800,GO_BP,GO:0045046,GO:0045046,protein import into peroxisome membrane,BP,biological_process,3
hu6800,GO_BP,GO:0045047,GO:0045047,protein targeting to ER,BP,biological_process,7
hu6800,GO_BP,GO:0045048,GO:0045048,protein insertion into ER membrane,BP,biological_process,5
hu6800,GO_BP,GO:0045050,GO:0045050,protein insertion into ER membrane by stop-transfer membrane-anchor sequence,BP,biological_process,3
hu6800,GO_BP,GO:0045053,GO:0045053,protein retention in Golgi apparatus,BP,biological_process,2
hu6800,GO_BP,GO:0045054,GO:0045054,constitutive secretory pathway,BP,biological_process,2
hu6800,GO_BP,GO:0045055,GO:0045055,regulated exocytosis,BP,biological_process,12
hu6800,GO_BP,GO:0045056,GO:0045056,transcytosis,BP,biological_process,5
hu6800,GO_BP,GO:0045058,GO:0045058,T cell selection,BP,biological_process,3
hu6800,GO_BP,GO:0045059,GO:0045059,positive thymic T cell selection,BP,biological_process,6
hu6800,GO_BP,GO:0045060,GO:0045060,negative thymic T cell selection,BP,biological_process,2
hu6800,GO_BP,GO:0045061,GO:0045061,thymic T cell selection,BP,biological_process,12
hu6800,GO_BP,GO:0045063,GO:0045063,T-helper 1 cell differentiation,BP,biological_process,18
hu6800,GO_BP,GO:0045064,GO:0045064,T-helper 2 cell differentiation,BP,biological_process,7
hu6800,GO_BP,GO:0045065,GO:0045065,cytotoxic T cell differentiation,BP,biological_process,1
hu6800,GO_BP,GO:0045066,GO:0045066,regulatory T cell differentiation,BP,biological_process,5
hu6800,GO_BP,GO:0045069,GO:0045069,regulation of viral genome replication,BP,biological_process,4
hu6800,GO_BP,GO:0045070,GO:0045070,positive regulation of viral genome replication,BP,biological_process,18
hu6800,GO_BP,GO:0045071,GO:0045071,negative regulation of viral genome replication,BP,biological_process,28
hu6800,GO_BP,GO:0045087,GO:0045087,innate immune response,BP,biological_process,274
hu6800,GO_BP,GO:0045088,GO:0045088,regulation of innate immune response,BP,biological_process,17
hu6800,GO_BP,GO:0045089,GO:0045089,positive regulation of innate immune response,BP,biological_process,21
hu6800,GO_BP,GO:0045091,GO:0045091,regulation of single stranded viral RNA replication via double stranded DNA intermediate,BP,biological_process,2
hu6800,GO_BP,GO:0045104,GO:0045104,intermediate filament cytoskeleton organization,BP,biological_process,10
hu6800,GO_BP,GO:0045105,GO:0045105,intermediate filament polymerization or depolymerization,BP,biological_process,3
hu6800,GO_BP,GO:0045107,GO:0045107,intermediate filament polymerization,BP,biological_process,1
hu6800,GO_BP,GO:0045109,GO:0045109,intermediate filament organization,BP,biological_process,45
hu6800,GO_BP,GO:0045110,GO:0045110,intermediate filament bundle assembly,BP,biological_process,5
hu6800,GO_BP,GO:0045112,GO:0045112,integrin biosynthetic process,BP,biological_process,1
hu6800,GO_BP,GO:0045116,GO:0045116,protein neddylation,BP,biological_process,9
hu6800,GO_BP,GO:0045117,GO:0045117,azole transmembrane transport,BP,biological_process,1
hu6800,GO_BP,GO:0045123,GO:0045123,cellular extravasation,BP,biological_process,3
hu6800,GO_BP,GO:0045124,GO:0045124,regulation of bone resorption,BP,biological_process,11
hu6800,GO_MF,GO:0045125,GO:0045125,bioactive lipid receptor activity,MF,molecular_function,1
hu6800,GO_MF,GO:0045134,GO:0045134,uridine-diphosphatase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0045142,GO:0045142,triplex DNA binding,MF,molecular_function,2
hu6800,GO_MF,GO:0045145,GO:0045145,single-stranded DNA 5'-3' exodeoxyribonuclease activity,MF,molecular_function,1
hu6800,GO_MF,GO:0045148,GO:0045148,tripeptide aminopeptidase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0045159,GO:0045159,myosin II binding,MF,molecular_function,4
hu6800,GO_BP,GO:0045162,GO:0045162,clustering of voltage-gated sodium channels,BP,biological_process,2
hu6800,GO_BP,GO:0045163,GO:0045163,clustering of voltage-gated potassium channels,BP,biological_process,2
hu6800,GO_BP,GO:0045165,GO:0045165,cell fate commitment,BP,biological_process,21
hu6800,GO_MF,GO:0045174,GO:0045174,glutathione dehydrogenase (ascorbate) activity,MF,molecular_function,2
hu6800,GO_BP,GO:0045176,GO:0045176,apical protein localization,BP,biological_process,10
hu6800,GO_MF,GO:0045182,GO:0045182,translation regulator activity,MF,molecular_function,10
hu6800,GO_BP,GO:0045184,GO:0045184,establishment of protein localization,BP,biological_process,17
hu6800,GO_BP,GO:0045185,GO:0045185,maintenance of protein location,BP,biological_process,1
hu6800,GO_BP,GO:0045186,GO:0045186,zonula adherens assembly,BP,biological_process,3
hu6800,GO_BP,GO:0045187,GO:0045187,"regulation of circadian sleep/wake cycle, sleep",BP,biological_process,5
hu6800,GO_BP,GO:0045188,GO:0045188,"regulation of circadian sleep/wake cycle, non-REM sleep",BP,biological_process,2
hu6800,GO_BP,GO:0045190,GO:0045190,isotype switching,BP,biological_process,6
hu6800,GO_BP,GO:0045191,GO:0045191,regulation of isotype switching,BP,biological_process,4
hu6800,GO_BP,GO:0045197,GO:0045197,establishment or maintenance of epithelial cell apical/basal polarity,BP,biological_process,10
hu6800,GO_BP,GO:0045198,GO:0045198,establishment of epithelial cell apical/basal polarity,BP,biological_process,2
hu6800,GO_BP,GO:0045199,GO:0045199,maintenance of epithelial cell apical/basal polarity,BP,biological_process,1
hu6800,GO_BP,GO:0045200,GO:0045200,establishment of neuroblast polarity,BP,biological_process,1
hu6800,GO_BP,GO:0045214,GO:0045214,sarcomere organization,BP,biological_process,24
hu6800,GO_BP,GO:0045216,GO:0045216,cell-cell junction organization,BP,biological_process,16
hu6800,GO_BP,GO:0045217,GO:0045217,cell-cell junction maintenance,BP,biological_process,4
hu6800,GO_MF,GO:0045236,GO:0045236,CXCR chemokine receptor binding,MF,molecular_function,13
hu6800,GO_MF,GO:0045237,GO:0045237,CXCR1 chemokine receptor binding,MF,molecular_function,1
hu6800,GO_BP,GO:0045292,GO:0045292,"mRNA cis splicing, via spliceosome",BP,biological_process,8
hu6800,GO_MF,GO:0045294,GO:0045294,alpha-catenin binding,MF,molecular_function,6
hu6800,GO_MF,GO:0045295,GO:0045295,gamma-catenin binding,MF,molecular_function,12
hu6800,GO_MF,GO:0045296,GO:0045296,cadherin binding,MF,molecular_function,208
hu6800,GO_MF,GO:0045309,GO:0045309,protein phosphorylated amino acid binding,MF,molecular_function,1
hu6800,GO_BP,GO:0045321,GO:0045321,leukocyte activation,BP,biological_process,11
hu6800,GO_MF,GO:0045322,GO:0045322,unmethylated CpG binding,MF,molecular_function,1
hu6800,GO_BP,GO:0045324,GO:0045324,late endosome to vacuole transport,BP,biological_process,3
hu6800,GO_BP,GO:0045329,GO:0045329,carnitine biosynthetic process,BP,biological_process,3
hu6800,GO_BP,GO:0045332,GO:0045332,phospholipid translocation,BP,biological_process,7
hu6800,GO_BP,GO:0045333,GO:0045333,cellular respiration,BP,biological_process,24
hu6800,GO_BP,GO:0045337,GO:0045337,farnesyl diphosphate biosynthetic process,BP,biological_process,1
hu6800,GO_BP,GO:0045338,GO:0045338,farnesyl diphosphate metabolic process,BP,biological_process,1
hu6800,GO_MF,GO:0045340,GO:0045340,mercury ion binding,MF,molecular_function,2
hu6800,GO_BP,GO:0045342,GO:0045342,MHC class II biosynthetic process,BP,biological_process,2
hu6800,GO_BP,GO:0045343,GO:0045343,regulation of MHC class I biosynthetic process,BP,biological_process,1
hu6800,GO_BP,GO:0045344,GO:0045344,negative regulation of MHC class I biosynthetic process,BP,biological_process,1
hu6800,GO_BP,GO:0045345,GO:0045345,positive regulation of MHC class I biosynthetic process,BP,biological_process,4
hu6800,GO_BP,GO:0045347,GO:0045347,negative regulation of MHC class II biosynthetic process,BP,biological_process,4
hu6800,GO_BP,GO:0045348,GO:0045348,positive regulation of MHC class II biosynthetic process,BP,biological_process,12
hu6800,GO_MF,GO:0045352,GO:0045352,interleukin-1 type I receptor antagonist activity,MF,molecular_function,1
hu6800,GO_MF,GO:0045353,GO:0045353,interleukin-1 type II receptor antagonist activity,MF,molecular_function,1
hu6800,GO_BP,GO:0045428,GO:0045428,regulation of nitric oxide biosynthetic process,BP,biological_process,9
hu6800,GO_BP,GO:0045429,GO:0045429,positive regulation of nitric oxide biosynthetic process,BP,biological_process,33
hu6800,GO_BP,GO:0045444,GO:0045444,fat cell differentiation,BP,biological_process,36
hu6800,GO_BP,GO:0045445,GO:0045445,myoblast differentiation,BP,biological_process,17
hu6800,GO_BP,GO:0045446,GO:0045446,endothelial cell differentiation,BP,biological_process,8
hu6800,GO_BP,GO:0045453,GO:0045453,bone resorption,BP,biological_process,8
hu6800,GO_BP,GO:0045454,GO:0045454,cell redox homeostasis,BP,biological_process,24
hu6800,GO_BP,GO:0045471,GO:0045471,response to ethanol,BP,biological_process,121
hu6800,GO_BP,GO:0045472,GO:0045472,response to ether,BP,biological_process,5
hu6800,GO_BP,GO:0045475,GO:0045475,locomotor rhythm,BP,biological_process,6
hu6800,GO_BP,GO:0045494,GO:0045494,photoreceptor cell maintenance,BP,biological_process,6
hu6800,GO_MF,GO:0045499,GO:0045499,chemorepellent activity,MF,molecular_function,14
hu6800,GO_MF,GO:0045505,GO:0045505,dynein intermediate chain binding,MF,molecular_function,14
hu6800,GO_MF,GO:0045509,GO:0045509,interleukin-27 receptor activity,MF,molecular_function,1
hu6800,GO_MF,GO:0045513,GO:0045513,interleukin-27 binding,MF,molecular_function,1
hu6800,GO_MF,GO:0045515,GO:0045515,interleukin-18 receptor binding,MF,molecular_function,1
hu6800,GO_MF,GO:0045519,GO:0045519,interleukin-23 receptor binding,MF,molecular_function,1
hu6800,GO_MF,GO:0045523,GO:0045523,interleukin-27 receptor binding,MF,molecular_function,1
hu6800,GO_BP,GO:0045540,GO:0045540,regulation of cholesterol biosynthetic process,BP,biological_process,5
hu6800,GO_BP,GO:0045541,GO:0045541,negative regulation of cholesterol biosynthetic process,BP,biological_process,4
hu6800,GO_BP,GO:0045542,GO:0045542,positive regulation of cholesterol biosynthetic process,BP,biological_process,12
hu6800,GO_MF,GO:0045545,GO:0045545,syndecan binding,MF,molecular_function,5
hu6800,GO_MF,GO:0045550,GO:0045550,geranylgeranyl reductase activity,MF,molecular_function,1
hu6800,GO_MF,GO:0045569,GO:0045569,TRAIL binding,MF,molecular_function,1
hu6800,GO_BP,GO:0045576,GO:0045576,mast cell activation,BP,biological_process,4
hu6800,GO_BP,GO:0045577,GO:0045577,regulation of B cell differentiation,BP,biological_process,4
