ontology,go_id,go_name,root_node,n_chips,total_probe_memberships
MF,GO:0016500,protein-hormone receptor activity,molecular_function,1,5
MF,GO:0016504,peptidase activator activity,molecular_function,1,7
MF,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,molecular_function,2,30
MF,GO:0016594,glycine binding,molecular_function,1,6
MF,GO:0016595,glutamate binding,molecular_function,1,7
MF,GO:0016597,amino acid binding,molecular_function,1,14
MF,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",molecular_function,2,65
MF,GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",molecular_function,2,31
MF,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",molecular_function,2,26
MF,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",molecular_function,1,6
MF,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",molecular_function,1,5
MF,GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",molecular_function,1,5
MF,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",molecular_function,1,9
MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",molecular_function,2,88
MF,GO:0016706,2-oxoglutarate-dependent dioxygenase activity,molecular_function,1,13
MF,GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",molecular_function,2,13
MF,GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",molecular_function,2,51
MF,GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",molecular_function,1,5
MF,GO:0016740,transferase activity,molecular_function,2,1711
MF,GO:0016746,acyltransferase activity,molecular_function,2,132
MF,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",molecular_function,2,32
MF,GO:0016757,glycosyltransferase activity,molecular_function,2,179
MF,GO:0016758,hexosyltransferase activity,molecular_function,2,14
MF,GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",molecular_function,1,5
MF,GO:0016772,"transferase activity, transferring phosphorus-containing groups",molecular_function,1,5
MF,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",molecular_function,2,23
MF,GO:0016776,"phosphotransferase activity, phosphate group as acceptor",molecular_function,1,8
MF,GO:0016779,nucleotidyltransferase activity,molecular_function,2,78
MF,GO:0016780,"phosphotransferase activity, for other substituted phosphate groups",molecular_function,1,11
MF,GO:0016787,hydrolase activity,molecular_function,2,1568
MF,GO:0016788,"hydrolase activity, acting on ester bonds",molecular_function,2,22
MF,GO:0016790,thiolester hydrolase activity,molecular_function,1,5
MF,GO:0016791,phosphatase activity,molecular_function,2,70
MF,GO:0016798,"hydrolase activity, acting on glycosyl bonds",molecular_function,2,74
MF,GO:0016805,dipeptidase activity,molecular_function,1,5
MF,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",molecular_function,1,6
MF,GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",molecular_function,1,7
MF,GO:0016812,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",molecular_function,1,5
MF,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",molecular_function,2,11
MF,GO:0016829,lyase activity,molecular_function,2,163
MF,GO:0016830,carbon-carbon lyase activity,molecular_function,1,8
MF,GO:0016831,carboxy-lyase activity,molecular_function,2,33
MF,GO:0016849,phosphorus-oxygen lyase activity,molecular_function,1,14
MF,GO:0016853,isomerase activity,molecular_function,2,153
MF,GO:0016868,"intramolecular transferase activity, phosphotransferases",molecular_function,2,12
MF,GO:0016874,ligase activity,molecular_function,2,129
MF,GO:0016878,acid-thiol ligase activity,molecular_function,1,6
MF,GO:0016887,ATPase,molecular_function,2,377
MF,GO:0016907,G protein-coupled acetylcholine receptor activity,molecular_function,1,5
MF,GO:0016918,retinal binding,molecular_function,1,7
MF,GO:0016922,nuclear receptor binding,molecular_function,2,56
MF,GO:0016929,SUMO-specific protease activity,molecular_function,1,6
MF,GO:0016936,galactoside binding,molecular_function,1,5
MF,GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity,molecular_function,2,14
MF,GO:0017020,myosin phosphatase regulator activity,molecular_function,1,10
MF,GO:0017022,myosin binding,molecular_function,2,29
MF,GO:0017025,TBP-class protein binding,molecular_function,2,33
MF,GO:0017046,peptide hormone binding,molecular_function,2,42
MF,GO:0017056,structural constituent of nuclear pore,molecular_function,2,28
MF,GO:0017069,snRNA binding,molecular_function,1,10
MF,GO:0017070,U6 snRNA binding,molecular_function,1,12
MF,GO:0017075,syntaxin-1 binding,molecular_function,2,17
MF,GO:0017077,oxidative phosphorylation uncoupler activity,molecular_function,1,8
MF,GO:0017080,sodium channel regulator activity,molecular_function,2,40
MF,GO:0017081,chloride channel regulator activity,molecular_function,1,5
MF,GO:0017083,4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity,molecular_function,1,7
MF,GO:0017099,very-long-chain-acyl-CoA dehydrogenase activity,molecular_function,1,5
MF,GO:0017108,5'-flap endonuclease activity,molecular_function,1,6
MF,GO:0017110,nucleoside-diphosphatase activity,molecular_function,1,7
MF,GO:0017111,nucleoside-triphosphatase activity,molecular_function,2,12
MF,GO:0017116,single-stranded DNA helicase activity,molecular_function,2,20
MF,GO:0017124,SH3 domain binding,molecular_function,2,117
MF,GO:0017128,phospholipid scramblase activity,molecular_function,1,13
MF,GO:0017134,fibroblast growth factor binding,molecular_function,2,25
MF,GO:0017147,Wnt-protein binding,molecular_function,2,24
MF,GO:0017151,DEAD/H-box RNA helicase binding,molecular_function,2,10
MF,GO:0017154,semaphorin receptor activity,molecular_function,1,13
MF,GO:0017162,aryl hydrocarbon receptor binding,molecular_function,1,8
MF,GO:0017166,vinculin binding,molecular_function,2,16
MF,GO:0017171,serine hydrolase activity,molecular_function,1,6
MF,GO:0019001,guanyl nucleotide binding,molecular_function,2,27
MF,GO:0019003,GDP binding,molecular_function,2,81
MF,GO:0019104,DNA N-glycosylase activity,molecular_function,1,5
MF,GO:0019205,nucleobase-containing compound kinase activity,molecular_function,1,9
MF,GO:0019208,phosphatase regulator activity,molecular_function,1,11
MF,GO:0019209,kinase activator activity,molecular_function,2,19
MF,GO:0019210,kinase inhibitor activity,molecular_function,1,7
MF,GO:0019211,phosphatase activator activity,molecular_function,2,12
MF,GO:0019212,phosphatase inhibitor activity,molecular_function,1,10
MF,GO:0019213,deacetylase activity,molecular_function,1,6
MF,GO:0019237,centromeric DNA binding,molecular_function,1,5
MF,GO:0019239,deaminase activity,molecular_function,1,6
MF,GO:0019706,protein-cysteine S-palmitoyltransferase activity,molecular_function,1,10
MF,GO:0019770,IgG receptor activity,molecular_function,1,5
MF,GO:0019776,Atg8 ligase activity,molecular_function,1,5
MF,GO:0019787,ubiquitin-like protein transferase activity,molecular_function,2,19
MF,GO:0019789,SUMO transferase activity,molecular_function,2,27
MF,GO:0019825,oxygen binding,molecular_function,2,37
MF,GO:0019828,aspartic-type endopeptidase inhibitor activity,molecular_function,2,20
MF,GO:0019829,ATPase-coupled cation transmembrane transporter activity,molecular_function,1,7
MF,GO:0019834,phospholipase A2 inhibitor activity,molecular_function,1,9
MF,GO:0019838,growth factor binding,molecular_function,2,65
MF,GO:0019841,retinol binding,molecular_function,1,11
MF,GO:0019843,rRNA binding,molecular_function,2,51
MF,GO:0019855,calcium channel inhibitor activity,molecular_function,2,20
MF,GO:0019863,IgE binding,molecular_function,1,5
MF,GO:0019864,IgG binding,molecular_function,1,9
MF,GO:0019865,immunoglobulin binding,molecular_function,1,9
MF,GO:0019870,potassium channel inhibitor activity,molecular_function,2,15
MF,GO:0019871,sodium channel inhibitor activity,molecular_function,2,18
MF,GO:0019887,protein kinase regulator activity,molecular_function,2,16
MF,GO:0019888,protein phosphatase regulator activity,molecular_function,2,56
MF,GO:0019894,kinesin binding,molecular_function,2,54
MF,GO:0019899,enzyme binding,molecular_function,2,505
MF,GO:0019900,kinase binding,molecular_function,2,121
MF,GO:0019901,protein kinase binding,molecular_function,2,558
MF,GO:0019902,phosphatase binding,molecular_function,2,50
MF,GO:0019903,protein phosphatase binding,molecular_function,2,117
MF,GO:0019904,protein domain specific binding,molecular_function,2,293
MF,GO:0019905,syntaxin binding,molecular_function,2,56
MF,GO:0019911,structural constituent of myelin sheath,molecular_function,2,12
MF,GO:0019955,cytokine binding,molecular_function,2,56
MF,GO:0019956,chemokine binding,molecular_function,1,7
MF,GO:0019957,C-C chemokine binding,molecular_function,1,28
MF,GO:0019959,interleukin-8 binding,molecular_function,1,7
MF,GO:0019960,C-X3-C chemokine binding,molecular_function,1,7
MF,GO:0019970,interleukin-11 binding,molecular_function,1,5
MF,GO:0019992,diacylglycerol binding,molecular_function,1,9
MF,GO:0020037,heme binding,molecular_function,2,140
MF,GO:0022829,wide pore channel activity,molecular_function,2,14
MF,GO:0022848,acetylcholine-gated cation-selective channel activity,molecular_function,2,22
MF,GO:0022849,glutamate-gated calcium ion channel activity,molecular_function,1,11
MF,GO:0022851,GABA-gated chloride ion channel activity,molecular_function,2,20
MF,GO:0022857,transmembrane transporter activity,molecular_function,2,157
MF,GO:0023024,MHC class I protein complex binding,molecular_function,1,6
MF,GO:0023026,MHC class II protein complex binding,molecular_function,1,38
MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,molecular_function,2,48
MF,GO:0030021,extracellular matrix structural constituent conferring compression resistance,molecular_function,1,12
MF,GO:0030023,extracellular matrix constituent conferring elasticity,molecular_function,1,7
MF,GO:0030145,manganese ion binding,molecular_function,2,84
MF,GO:0030159,signaling receptor complex adaptor activity,molecular_function,2,45
MF,GO:0030165,PDZ domain binding,molecular_function,2,84
MF,GO:0030169,low-density lipoprotein particle binding,molecular_function,2,23
MF,GO:0030170,pyridoxal phosphate binding,molecular_function,2,58
MF,GO:0030215,semaphorin receptor binding,molecular_function,2,22
MF,GO:0030229,very-low-density lipoprotein particle receptor activity,molecular_function,1,5
MF,GO:0030234,enzyme regulator activity,molecular_function,2,35
MF,GO:0030235,nitric-oxide synthase regulator activity,molecular_function,2,23
MF,GO:0030246,carbohydrate binding,molecular_function,2,158
MF,GO:0030247,polysaccharide binding,molecular_function,2,15
MF,GO:0030276,clathrin binding,molecular_function,2,25
MF,GO:0030280,structural constituent of skin epidermis,molecular_function,2,49
MF,GO:0030284,estrogen receptor activity,molecular_function,1,5
MF,GO:0030291,protein serine/threonine kinase inhibitor activity,molecular_function,2,24
MF,GO:0030295,protein kinase activator activity,molecular_function,2,49
MF,GO:0030296,protein tyrosine kinase activator activity,molecular_function,2,27
MF,GO:0030297,transmembrane receptor protein tyrosine kinase activator activity,molecular_function,2,19
MF,GO:0030331,estrogen receptor binding,molecular_function,2,38
MF,GO:0030332,cyclin binding,molecular_function,2,30
MF,GO:0030343,vitamin D3 25-hydroxylase activity,molecular_function,1,6
MF,GO:0030345,structural constituent of tooth enamel,molecular_function,1,5
MF,GO:0030346,protein phosphatase 2B binding,molecular_function,2,15
MF,GO:0030371,translation repressor activity,molecular_function,2,24
MF,GO:0030414,peptidase inhibitor activity,molecular_function,2,98
MF,GO:0030492,hemoglobin binding,molecular_function,1,6
MF,GO:0030506,ankyrin binding,molecular_function,1,17
MF,GO:0030507,spectrin binding,molecular_function,2,37
MF,GO:0030515,snoRNA binding,molecular_function,2,21
MF,GO:0030527,structural constituent of chromatin,molecular_function,2,62
MF,GO:0030544,Hsp70 protein binding,molecular_function,2,43
MF,GO:0030546,signaling receptor activator activity,molecular_function,1,7
MF,GO:0030547,signaling receptor inhibitor activity,molecular_function,1,5
MF,GO:0030552,cAMP binding,molecular_function,2,21
MF,GO:0030553,cGMP binding,molecular_function,1,10
MF,GO:0030594,neurotransmitter receptor activity,molecular_function,2,35
MF,GO:0030619,U1 snRNA binding,molecular_function,1,5
MF,GO:0030621,U4 snRNA binding,molecular_function,1,9
MF,GO:0030622,U4atac snRNA binding,molecular_function,1,7
MF,GO:0030674,protein-macromolecule adaptor activity,molecular_function,2,313
MF,GO:0030695,GTPase regulator activity,molecular_function,2,26
MF,GO:0030742,GTP-dependent protein binding,molecular_function,2,19
MF,GO:0030881,beta-2-microglobulin binding,molecular_function,2,18
MF,GO:0030883,endogenous lipid antigen binding,molecular_function,1,5
MF,GO:0030884,exogenous lipid antigen binding,molecular_function,1,5
MF,GO:0030955,potassium ion binding,molecular_function,1,11
MF,GO:0030957,Tat protein binding,molecular_function,2,23
MF,GO:0030971,receptor tyrosine kinase binding,molecular_function,2,70
MF,GO:0030983,mismatched DNA binding,molecular_function,1,10
MF,GO:0031005,filamin binding,molecular_function,1,10
MF,GO:0031072,heat shock protein binding,molecular_function,2,63
MF,GO:0031210,phosphatidylcholine binding,molecular_function,2,38
MF,GO:0031267,small GTPase binding,molecular_function,2,290
MF,GO:0031369,translation initiation factor binding,molecular_function,2,22
MF,GO:0031386,protein tag,molecular_function,2,17
MF,GO:0031402,sodium ion binding,molecular_function,1,7
MF,GO:0031404,chloride ion binding,molecular_function,2,12
MF,GO:0031406,carboxylic acid binding,molecular_function,1,5
MF,GO:0031418,L-ascorbic acid binding,molecular_function,2,21
MF,GO:0031419,cobalamin binding,molecular_function,2,13
